"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"8910500226","20150409T000000","370350","3","3.5","1340","1168","2","0","2","3","8","1080","260","2002","0","98133","47.711","-122.356","1650","1378"
"3824100041","20150412T000000","419000","4","2.25","1880","9727","1","0","0","3","7","1100","780","1979","0","98028","47.7731","-122.257","1790","10274"
"3904990260","20140724T000000","545800","4","2.5","1980","4500","2","0","0","3","8","1980","0","1989","0","98029","47.579","-122.001","1770","4595"
"0204000140","20150403T000000","403000","3","1","1500","10730","1","0","0","3","7","1000","500","1977","0","98053","47.6385","-121.966","1570","12210"
"3345100251","20150217T000000","429900","4","1.5","1820","17918","1","0","0","4","8","1190","630","1962","0","98056","47.521","-122.179","1890","15241"
"1937300193","20150227T000000","499000","4","2.5","1970","2601","2","0","0","3","7","1440","530","1999","0","98144","47.5949","-122.308","1760","3025"
"2821049082","20150212T000000","225000","2","1","1040","11500","1","0","0","5","7","1040","0","1947","0","98003","47.2791","-122.3","1300","11954"
"8901001170","20140514T000000","458000","3","1","1660","7500","1","0","0","4","7","1060","600","1940","0","98125","47.7105","-122.306","1450","7500"
"1853080640","20140514T000000","966000","5","4.5","3810","8019","2","0","0","3","10","3810","0","2008","0","98074","47.5915","-122.058","3390","7713"
"1453600681","20150223T000000","328500","3","2.25","1390","1407","3","0","0","3","7","1390","0","2004","0","98125","47.7227","-122.296","1390","1628"
"5096300140","20150217T000000","398500","3","2.5","1630","1971","2","0","0","3","8","1630","0","1996","0","98177","47.7753","-122.375","1630","3451"
"3812400202","20141114T000000","156000","2","1.75","590","6138","1","0","0","2","5","590","0","1947","0","98118","47.545","-122.278","1360","7112"
"3179101070","20140630T000000","880000","4","2.75","3220","4392","1.5","0","0","4","9","2320","900","1931","0","98105","47.6713","-122.276","2310","5795"
"0629800520","20140903T000000","1209000","4","3.25","4330","26162","2","0","0","3","11","4330","0","1997","0","98074","47.6009","-122.011","5110","26319"
"7129302800","20141212T000000","420000","3","1.5","1780","5000","1","0","4","4","7","1030","750","1958","0","98118","47.5168","-122.256","1780","7500"
"6804600990","20141124T000000","475000","4","1.75","2160","19283","2","0","0","3","8","2160","0","1981","0","98011","47.7603","-122.169","1990","9744"
"3389900800","20141022T000000","395000","2","1.75","1400","2500","1","0","0","5","7","710","690","1916","0","98116","47.5628","-122.391","1250","5700"
"1523069128","20150331T000000","625000","5","2.75","2910","85377","1","0","0","4","8","1510","1400","1966","0","98027","47.48","-122.03","2160","66120"
"5701700640","20140729T000000","849000","3","3","2960","42159","2","0","0","3","10","2960","0","1995","0","98052","47.7183","-122.1","2640","25209"
"4077800247","20140610T000000","429950","3","1.5","2010","9480","1","0","0","3","8","1570","440","1951","0","98125","47.7102","-122.281","1920","8791"
"3629860160","20141028T000000","825000","3","2.5","3760","5260","2","0","0","3","9","3230","530","2002","0","98029","47.5489","-122.007","3080","5312"
"7203101610","20140512T000000","265000","2","1","1290","2828","2","0","0","3","7","1290","0","2008","0","98053","47.6968","-122.025","1290","2628"
"1829300260","20141113T000000","765000","4","2.5","3360","13636","2","0","0","3","10","3360","0","1987","0","98074","47.6373","-122.042","2980","10615"
"6071000030","20140722T000000","610000","5","2.75","2930","31411","1","0","0","4","9","1520","1410","1975","0","98006","47.5576","-122.186","3070","12378"
"4099100260","20140903T000000","589000","3","2.5","2940","4799","1","0","0","3","9","1710","1230","1996","0","98033","47.6681","-122.184","2540","4616"
"7589700106","20141014T000000","460000","2","1.5","1790","3760","1.5","0","0","4","8","1280","510","1928","0","98117","47.6871","-122.373","1540","5080"
"5347200070","20150427T000000","339000","3","1","1150","2496","1","0","0","3","6","1010","140","1947","0","98126","47.5194","-122.376","1340","1203"
"2771600550","20141112T000000","950000","4","3.5","4030","4200","3","0","0","3","9","4030","0","1992","0","98199","47.6416","-122.386","2130","5000"
"0629811360","20141205T000000","690000","4","2.5","2740","8120","2","0","0","3","9","2740","0","1999","0","98074","47.6123","-122.006","2780","8344"
"9407600070","20150319T000000","290000","3","2","1310","6265","1","0","0","3","7","1310","0","1988","0","98038","47.3893","-122.051","1100","6360"
"2896000510","20140821T000000","490000","4","2.5","2120","7820","1","0","0","3","8","1280","840","1975","0","98052","47.6743","-122.145","2350","8605"
"1938000140","20150428T000000","810000","4","2","2920","10424","1","0","0","5","8","1520","1400","1964","0","98005","47.5876","-122.172","2360","10696"
"4331000400","20150220T000000","252000","3","1.5","1150","13200","1","0","0","3","7","1150","0","1956","0","98166","47.4752","-122.345","1220","13066"
"1923300135","20150310T000000","365000","3","1.75","1820","5555","1","0","0","4","7","1030","790","1939","0","98103","47.6867","-122.352","1420","4000"
"5651010320","20140722T000000","335000","2","2","1380","5840","1","0","0","3","7","1380","0","1988","0","98011","47.7732","-122.172","1810","5035"
"1558100398","20140515T000000","350000","3","1.75","1680","250470","1","0","0","4","7","1070","610","1940","0","98019","47.7624","-121.93","1680","360000"
"9567800140","20150325T000000","310000","3","1","1240","7194","1","0","0","3","6","1090","150","1936","0","98011","47.7636","-122.202","2090","8514"
"4046500140","20150209T000000","315000","3","1.75","1410","15134","1","0","0","3","7","1410","0","1980","0","98014","47.6931","-121.921","1770","15337"
"1775900140","20140709T000000","400000","3","2","1760","6875","1","0","0","4","8","1760","0","1967","0","98072","47.74","-122.093","1670","13650"
"6645950070","20150401T000000","1450000","4","3.5","5000","38012","2","0","0","3","11","3610","1390","2004","0","98029","47.554","-122.036","3850","18054"
"5056500260","20140502T000000","440000","4","2.25","2160","8119","1","0","0","3","8","1080","1080","1966","0","98006","47.5443","-122.177","1850","9000"
"2011400662","20141027T000000","306500","2","1","1390","19988","1","0","2","4","7","1390","0","1949","0","98198","47.3985","-122.321","2580","10490"
"6134500070","20140709T000000","560000","3","2.5","1960","6058","2","0","0","3","8","1960","0","2002","0","98053","47.6319","-122.007","2480","6656"
"8807810890","20140827T000000","259875","3","1","1250","21303","1","0","0","3","6","1250","0","1970","0","98053","47.6625","-122.059","1250","17920"
"8570900023","20141010T000000","255000","3","1","1250","10094","1","0","0","4","6","1250","0","1927","0","98045","47.4987","-121.781","1300","10094"
"7237501040","20140617T000000","1200000","4","3.5","4170","9748","2","0","0","3","11","4170","0","2004","0","98059","47.528","-122.132","4560","10589"
"7284900030","20140522T000000","850000","4","3.25","3090","6744","2","0","4","3","9","3090","0","1923","2015","98177","47.768","-122.388","2020","6656"
"3277801646","20140516T000000","238000","3","2","1020","1204","2","0","0","3","7","720","300","2004","0","98126","47.5445","-122.376","1360","1506"
"8722101370","20150413T000000","625000","4","1.75","2180","4431","1.5","0","0","3","8","2020","160","1912","0","98112","47.636","-122.302","1890","4400"
"9421500160","20150303T000000","495000","4","1.5","1810","7998","1","0","0","3","8","1210","600","1960","0","98125","47.726","-122.297","1830","7763"
"2568200070","20140716T000000","835000","4","2.5","3650","7784","2","0","0","3","9","3650","0","2006","0","98052","47.7066","-122.101","3150","6442"
"1546600565","20141002T000000","705000","6","2.75","2830","10579","1","0","0","4","8","1430","1400","1967","0","98005","47.636","-122.171","2060","10745"
"9187200045","20150504T000000","625000","4","1.5","2120","5000","2","0","0","4","8","2120","0","1900","0","98122","47.6024","-122.296","1830","5000"
"8078450340","20150211T000000","550000","4","2.5","2090","6926","2","0","0","3","8","2090","0","1990","0","98074","47.6339","-122.022","2000","7151"
"9297301535","20140529T000000","540000","3","1.5","2600","5085","1","0","0","4","7","1400","1200","1940","0","98126","47.5659","-122.376","1320","4000"
"3629960550","20140807T000000","450000","3","3.25","1770","1863","2","0","0","3","8","1430","340","2003","0","98029","47.5478","-122.005","1410","1375"
"5469000140","20140707T000000","373000","4","1.75","1590","7920","2","0","0","4","7","1590","0","1960","0","98133","47.7456","-122.336","1720","7998"
"7214820200","20141107T000000","614000","4","2.25","2880","9996","1","0","0","4","8","1920","960","1981","0","98072","47.7584","-122.143","2410","10584"
"6072300800","20150505T000000","595000","4","1.75","2510","8989","1","0","0","4","8","1680","830","1964","0","98006","47.5569","-122.172","2510","8931"
"6117500160","20150317T000000","425000","3","1.5","1570","12412","1","0","3","3","8","1570","0","1954","0","98166","47.438","-122.349","2130","12412"
"6751100125","20140825T000000","472000","3","1.5","1740","9038","1","0","0","4","7","1740","0","1955","0","98007","47.5897","-122.136","1390","9770"
"2492200055","20140708T000000","412000","3","1.75","1880","5752","1","0","0","4","7","940","940","1945","0","98126","47.5354","-122.378","1110","5201"
"5100403754","20140911T000000","420000","3","1","1440","5623","1","0","0","4","6","720","720","1922","0","98115","47.696","-122.319","1280","5623"
"5634500891","20150312T000000","319900","2","1","1380","9251","1","0","0","3","7","1380","0","1940","0","98028","47.7486","-122.249","1870","12158"
"5569700075","20140528T000000","968000","6","2.75","3610","17580","1","0","4","5","9","2070","1540","1959","0","98075","47.5739","-122.069","2890","14060"
"3299610260","20150421T000000","948000","3","2.5","3510","9824","2","0","0","3","9","3510","0","2002","0","98075","47.5635","-122.032","3510","10588"
"3629971290","20140730T000000","615000","4","2.5","2120","3720","2","0","0","3","8","2120","0","2004","0","98029","47.5526","-121.994","2170","3720"
"8078350520","20140916T000000","550000","3","2.5","2080","7749","2","0","0","3","8","2080","0","1988","0","98029","47.5723","-122.021","2210","7471"
"3818700016","20141007T000000","434000","3","1.75","1660","8301","1","0","0","5","7","1660","0","1955","0","98028","47.7647","-122.263","1660","9489"
"4206901550","20140602T000000","550000","3","2.5","1840","3035","1","0","0","3","7","920","920","1926","0","98105","47.6557","-122.327","1780","4000"
"3878900681","20150121T000000","272000","1","0.75","1040","6034","1","0","1","3","7","580","460","1991","0","98178","47.5078","-122.251","1560","5650"
"2195700270","20140627T000000","665000","3","2.5","2610","35000","2","0","0","3","10","2610","0","1988","0","98072","47.7377","-122.101","3060","35427"
"2824059128","20141009T000000","510000","3","2","1990","7405","1","0","0","5","7","1990","0","1971","0","98006","47.5421","-122.172","2120","6462"
"1775910270","20141020T000000","355000","3","1","1200","16000","1","0","0","3","7","1200","0","1970","0","98072","47.7452","-122.101","1960","15500"
"5245400030","20150223T000000","255000","4","1","1250","9102","1","0","0","3","7","1250","0","1955","0","98148","47.4258","-122.327","1260","9180"
"2600400030","20140724T000000","790000","4","2.75","2640","9000","2","0","0","3","10","2640","0","1990","0","98052","47.6481","-122.125","2980","9137"
"9558800030","20141107T000000","255000","2","2","1140","8400","1","0","0","2","7","1140","0","1954","0","98148","47.4351","-122.335","1130","9375"
"0255000270","20140723T000000","410000","3","2.25","1790","5794","1.5","0","0","3","7","1380","410","1985","0","98072","47.7477","-122.171","2140","7769"
"2203500140","20140801T000000","320000","4","1.5","1100","11824","1","0","0","4","7","1100","0","1954","0","98006","47.5704","-122.141","1380","11796"
"1326059185","20150320T000000","752875","4","2.5","2800","72309","2","0","0","3","9","2800","0","1992","0","98072","47.7432","-122.112","2280","36420"
"7987400316","20140814T000000","255000","1","0.5","880","1642","1","0","0","3","6","500","380","1910","0","98126","47.5732","-122.372","1410","2992"
"0923049468","20141110T000000","218000","3","1","980","12812","1","0","0","3","7","980","0","1956","0","98168","47.4892","-122.306","1430","8986"
"3303990030","20141027T000000","840000","4","2.75","3040","13559","2","0","0","3","11","3040","0","2003","0","98059","47.522","-122.149","3830","12202"
"2926069083","20140507T000000","900000","5","3.75","4130","226076","2","0","0","3","9","3170","960","1985","0","98077","47.715","-122.065","4130","55321"
"4174600262","20150408T000000","500000","2","1.5","2070","5432","2","0","0","3","7","1370","700","1951","0","98108","47.5571","-122.299","2070","5505"
"5649300160","20141209T000000","597500","3","1.75","2030","32565","1","0","0","3","8","1600","430","1981","0","98052","47.7112","-122.098","2910","34190"
"6136900045","20140821T000000","412000","3","1","1660","6992","1","0","0","5","7","1260","400","1952","0","98155","47.7576","-122.318","1390","7359"
"2426039247","20150325T000000","299950","2","1.5","1390","1756","3","0","0","3","7","1390","0","2005","0","98133","47.7274","-122.357","1340","1756"
"6899990200","20140702T000000","720000","4","3","3550","12327","1.5","0","0","4","10","2180","1370","1990","0","98011","47.7533","-122.205","3170","12937"
"5207200160","20141010T000000","490000","3","2.25","2380","6000","1","0","0","3","8","2040","340","1961","0","98115","47.6955","-122.275","1680","7200"
"3585220340","20140811T000000","402000","4","1.75","1640","10500","1","0","0","4","7","1010","630","1968","0","98052","47.6933","-122.116","1680","7650"
"6821101275","20140821T000000","478000","2","1.75","1960","6000","1","0","0","4","7","980","980","1904","0","98199","47.6531","-122.401","1650","6000"
"2185000685","20141124T000000","208417","2","1","840","4200","1","0","0","3","5","840","0","1938","0","98108","47.5292","-122.316","830","5000"
"7518502030","20141117T000000","410000","4","2","1900","5100","1","0","0","3","6","950","950","1914","1973","98117","47.6767","-122.38","1230","5100"
"4078300024","20140725T000000","590000","4","2.75","2160","4205","1","0","3","3","7","1080","1080","1969","0","98125","47.7081","-122.276","2450","6014"
"9527300200","20140825T000000","465000","4","2.75","2190","3267","2","0","0","3","8","2190","0","2004","0","98072","47.7751","-122.168","2190","3619"
"6071000310","20150128T000000","622000","4","1.75","3020","10714","1","0","0","5","8","1510","1510","1958","0","98006","47.56","-122.181","2230","14400"
"2826049117","20140528T000000","438750","3","1.75","1610","6480","1","0","0","4","7","1610","0","1947","0","98125","47.7137","-122.307","1230","8040"
"7154200070","20141124T000000","995000","5","3.25","3970","8029","2","0","2","3","9","2970","1000","1979","0","98177","47.7764","-122.385","2520","8214"
"1254200045","20150422T000000","635000","5","2.75","2620","5500","1.5","0","0","3","7","1710","910","1911","0","98117","47.6806","-122.388","1790","5500"
"2481200140","20141015T000000","330000","3","1.75","1320","9675","1.5","0","0","4","7","1320","0","1970","0","98024","47.5695","-121.902","1160","9675"
"1352300990","20140826T000000","126000","1","1","610","4400","1","0","0","3","5","610","0","1922","0","98055","47.4865","-122.197","1090","4930"
"3876000710","20141218T000000","405000","3","2","1440","7425","1","0","0","4","7","1440","0","1965","0","98034","47.7243","-122.185","1800","8344"
"1121000058","20150331T000000","485000","3","1.75","1790","6775","1","0","2","3","8","1790","0","1951","0","98126","47.5412","-122.377","1310","6028"
"3574900030","20150327T000000","585000","4","2.5","2200","9099","2","0","0","3","8","2200","0","1994","0","98034","47.733","-122.225","2270","8900"
"5100401441","20150506T000000","495000","4","2","1720","5413","2","0","0","3","7","1470","250","1938","1980","98115","47.6929","-122.321","1510","5413"
"7715800390","20141110T000000","447000","3","2.25","1520","14080","2","0","0","3","7","1520","0","1984","0","98074","47.6273","-122.059","1530","9758"
"3134100023","20141125T000000","1250000","4","4.25","4980","13000","2","0","3","3","9","3080","1900","1982","0","98052","47.6406","-122.101","2840","11308"
"1446403305","20140505T000000","206000","2","1","810","7158","1","0","0","5","6","810","0","1944","0","98168","47.4882","-122.325","1090","7158"
"0059000445","20140923T000000","590000","4","2.75","2240","5400","2","0","0","4","7","1540","700","1940","0","98116","47.5785","-122.402","1830","5000"
"1722059222","20141120T000000","350000","3","1.5","1550","40752","1","0","0","5","7","1550","0","1954","0","98031","47.394","-122.202","1550","8000"
"8562740520","20140806T000000","855000","5","3.25","3420","5669","2","0","0","3","9","2620","800","2003","0","98027","47.5366","-122.067","3310","6006"
"1120069036","20141218T000000","325000","3","2.25","1570","43350","1","0","3","4","7","1570","0","1967","0","98022","47.2377","-122.016","1570","220849"
"7905200310","20140729T000000","545000","4","1.75","1910","6731","1","0","0","4","7","1210","700","1953","0","98116","47.5693","-122.391","1780","6350"
"2629600016","20150410T000000","625500","2","1","2160","7439","1","0","0","4","6","1300","860","1953","0","98115","47.6981","-122.286","1680","7439"
"6163901352","20141021T000000","289950","3","1","1090","8280","1","0","0","3","6","1090","0","1947","2006","98155","47.7562","-122.318","1060","7609"
"1775801090","20140530T000000","465000","4","2.25","1820","20349","1","0","0","5","8","1340","480","1977","0","98072","47.7415","-122.096","1270","12800"
"1138000070","20141113T000000","370000","3","1.5","1320","7201","1","0","0","3","7","1320","0","1971","0","98034","47.7126","-122.211","1380","7201"
"4364700875","20140729T000000","237502","3","1","980","7560","1","0","0","3","7","980","0","1951","0","98126","47.5256","-122.375","1300","7560"
"8127700390","20141215T000000","1280000","4","3.5","4340","5500","2","0","0","3","10","2850","1490","2008","0","98199","47.6427","-122.397","1290","5500"
"3278602190","20140611T000000","350000","3","3.25","1460","1592","2","0","0","3","8","1130","330","2006","0","98126","47.5481","-122.374","1560","1701"
"3834000520","20140730T000000","275000","3","1","1250","7654","1","0","0","3","7","1000","250","1952","0","98125","47.7289","-122.291","1310","7350"
"5710500060","20150319T000000","688888","3","3.25","2580","9825","1.5","0","1","4","9","1760","820","1978","0","98027","47.5314","-122.054","2140","10270"
"4039300140","20140625T000000","530000","5","2.25","2140","7910","1","0","0","3","7","1070","1070","1962","0","98007","47.6071","-122.137","1680","8700"
"3629920990","20140623T000000","905000","4","3.25","3440","7661","2","0","0","3","11","3440","0","2006","0","98029","47.5429","-121.995","3580","6478"
"6882510060","20140825T000000","365000","4","2.5","1800","5070","1","0","0","5","7","1080","720","1979","0","98118","47.5303","-122.28","1870","5365"
"1698900075","20150415T000000","740000","4","2.75","2890","4000","1.5","0","0","4","9","2190","700","1931","0","98109","47.6419","-122.351","2280","4000"
"9432750070","20140808T000000","512000","4","2.5","2550","17209","2","0","0","3","9","2550","0","1996","0","98059","47.4836","-122.136","2840","12560"
"3299200075","20150204T000000","429950","4","1.75","1700","10230","1","0","0","3","8","1320","380","1959","0","98133","47.7453","-122.351","2000","8006"
"2112700370","20140813T000000","199400","2","1","880","4000","1","0","0","4","6","880","0","1916","0","98106","47.5331","-122.352","1430","4000"
"4364700885","20140912T000000","324950","3","1.5","1210","7560","1","0","0","3","7","1210","0","1941","0","98126","47.5255","-122.374","980","7560"
"1498301672","20150330T000000","467000","5","2","2080","4000","1","0","0","4","6","1040","1040","1909","0","98144","47.5858","-122.308","1940","6000"
"3992700326","20140822T000000","380000","3","1","1380","5400","1","0","0","4","7","1380","0","1954","0","98125","47.7134","-122.288","1190","6075"
"2759500105","20140730T000000","419000","3","1.5","1500","8272","1","0","0","4","7","1500","0","1958","0","98177","47.7741","-122.38","1630","8270"
"9266700295","20141024T000000","397000","3","1.75","1340","5100","1","0","0","3","7","1340","0","1953","0","98103","47.694","-122.348","1550","5100"
"4022900197","20140808T000000","399000","3","2","1940","16300","1","0","0","3","7","1140","800","1978","0","98155","47.774","-122.283","1940","11250"
"2591730200","20140717T000000","249900","3","2","1220","6404","1","0","0","3","7","1220","0","1994","0","98038","47.3523","-122.059","1570","7000"
"2193330030","20141118T000000","688100","4","2.5","2370","10513","2","0","0","4","8","2370","0","1987","0","98052","47.6915","-122.099","2110","9540"
"2241700075","20141022T000000","310000","3","1","1180","8474","1.5","0","0","3","7","1180","0","1956","0","98155","47.7416","-122.327","1180","7200"
"9250900111","20150312T000000","500000","3","2.5","2270","5654","2","0","0","3","8","2270","0","1999","0","98133","47.7733","-122.351","1770","7840"
"2558630060","20140530T000000","425000","3","2.25","1820","8058","1","0","0","3","7","1260","560","1974","0","98034","47.7241","-122.168","1850","7384"
"1150000400","20140721T000000","700000","4","2.5","2440","7491","2","0","0","4","10","2440","0","1988","0","98029","47.561","-122.019","2490","8580"
"1839920160","20140714T000000","432000","3","2","1870","7080","1","0","0","4","7","1210","660","1969","0","98034","47.7244","-122.179","1620","8000"
"3288200710","20140527T000000","465000","3","2","1560","8640","1","0","0","5","7","1560","0","1967","0","98034","47.7294","-122.186","1970","8625"
"3904980320","20140923T000000","498688","3","2.5","1910","5600","2","0","0","3","8","1910","0","1989","0","98029","47.5752","-122.009","1800","4928"
"2927600435","20150402T000000","573500","3","1","2200","21450","1","0","0","4","9","1600","600","1952","0","98166","47.4527","-122.372","1880","11250"
"7491010060","20141022T000000","730000","4","3.5","3370","5638","2","0","0","3","10","2250","1120","2001","0","98034","47.7196","-122.223","3080","7200"
"8835800350","20150112T000000","1950000","4","3.25","7420","167869","2","0","3","3","12","7420","0","2002","0","98045","47.4548","-121.764","5610","169549"
"9567800435","20150513T000000","465000","4","1.75","1640","7194","1.5","0","0","4","7","1480","160","1915","0","98011","47.7649","-122.205","1440","9405"
"2473101360","20140711T000000","289900","3","1.75","1220","7004","1","0","0","5","7","1220","0","1966","0","98058","47.4492","-122.157","1640","7210"
"4335000030","20140625T000000","440000","3","1.75","2030","17100","1","0","0","4","7","2030","0","1953","0","98166","47.451","-122.365","1950","14400"
"2806300070","20140521T000000","975000","5","4","4850","36450","2","0","0","3","10","4850","0","1977","0","98005","47.6426","-122.158","3850","35325"
"5631501323","20140805T000000","309500","3","1.5","1340","13560","1","0","0","3","7","1340","0","1968","0","98028","47.741","-122.234","1540","15000"
"3336001360","20140826T000000","254000","2","1","910","6000","1","0","0","3","6","910","0","1943","0","98118","47.5253","-122.266","1460","5800"
"1523089012","20141120T000000","365000","4","1","1520","80150","1","0","0","2","5","1520","0","1948","0","98045","47.4742","-121.769","1740","84506"
"7305300695","20140502T000000","625000","4","2.5","2820","8408","2","0","0","3","9","2820","0","2014","0","98155","47.7538","-122.325","1300","8408"
"9269200340","20150423T000000","432000","4","1.75","1970","5160","1.5","0","0","3","7","1970","0","1942","0","98126","47.534","-122.373","1230","4920"
"8944600060","20150420T000000","541900","3","2.5","1880","3054","2","0","0","3","8","1880","0","1988","0","98007","47.6091","-122.147","1840","3815"
"8860310240","20141217T000000","505000","3","1.75","2300","11400","1","0","0","4","8","1520","780","1977","0","98052","47.6884","-122.128","2300","10140"
"5151800045","20140822T000000","810000","5","2.75","3847","17654","1","0","2","5","9","2299","1548","1975","0","98003","47.3379","-122.322","2690","15344"
"7504020960","20150107T000000","879900","4","2.75","3580","12000","1","0","0","3","10","1840","1740","1979","0","98074","47.6319","-122.05","2910","12428"
"4067600160","20150402T000000","902500","3","3.5","3240","23522","2","0","0","3","10","2130","1110","1992","0","98010","47.3388","-122.033","3180","23273"
"6822100310","20141103T000000","685000","4","2","2340","6000","1","0","0","5","8","1270","1070","1953","0","98199","47.6495","-122.401","1600","6000"
"1773100310","20150423T000000","464950","4","2.5","1640","6000","2","0","0","3","7","1640","0","2011","0","98106","47.559","-122.365","1640","4800"
"9407000990","20141010T000000","239900","2","1","910","9000","1","0","0","4","6","910","0","1983","0","98045","47.4463","-121.771","1410","9440"
"3999200310","20140917T000000","674000","4","2.5","2810","11560","1","0","0","5","7","1740","1070","1962","0","98008","47.5846","-122.12","1970","11560"
"8123710070","20141205T000000","559500","3","2.25","2150","9250","2","0","0","3","8","2150","0","1984","0","98052","47.7179","-122.113","2240","9266"
"7852170370","20140516T000000","522500","3","2.5","2370","7875","2","0","0","3","9","2370","0","2003","0","98065","47.5427","-121.863","2660","7752"
"3528000310","20150427T000000","1130000","5","2.5","4310","28008","2","0","0","3","10","4310","0","1988","0","98053","47.6662","-122.056","3170","28559"
"0723069128","20140514T000000","543000","2","2","2370","217800","1.5","0","0","3","7","1600","770","1992","0","98027","47.5007","-122.088","2370","157687"
"7215721070","20140929T000000","485500","4","2.5","1800","4500","2","0","0","3","8","1800","0","1999","0","98075","47.5998","-122.014","1800","4500"
"8691300260","20150413T000000","875909","4","2.5","3610","13292","2","0","0","3","10","3610","0","1996","0","98075","47.5868","-121.974","3000","10776"
"5112800060","20140606T000000","455000","4","1.75","2050","94525","1","0","0","4","7","1250","800","1959","0","98058","47.4492","-122.084","2270","47480"
"2112700240","20140520T000000","309000","3","1","1092","7500","1.5","0","0","3","6","1092","0","1918","0","98106","47.5321","-122.354","930","4000"
"3761700251","20140528T000000","600000","4","2","2510","38141","1","0","0","3","9","2510","0","1960","0","98034","47.7219","-122.258","3180","11760"
"0625100181","20140508T000000","535000","4","2.5","2280","65836","2","0","0","3","8","2280","0","2004","0","98077","47.7237","-122.076","2300","97574"
"7202261260","20141117T000000","571000","3","2.5","2510","5186","2","0","0","3","7","2510","0","2001","0","98053","47.6895","-122.041","2530","5186"
"3361400980","20150512T000000","135000","2","1","600","6120","1","0","0","3","5","600","0","1943","1989","98168","47.5","-122.317","1090","6120"
"1775800860","20150428T000000","469500","3","2.25","1850","12000","1","0","0","4","7","1300","550","1977","0","98072","47.7408","-122.101","1580","12616"
"3303980140","20150402T000000","1150000","4","3","4160","13170","2","0","0","3","11","3040","1120","2001","0","98059","47.5182","-122.149","3780","13148"
"6383500295","20140815T000000","900000","4","2.75","3950","10214","1","0","3","3","10","2050","1900","1955","0","98117","47.6969","-122.384","3130","8608"
"7849202220","20140717T000000","350000","2","1.75","1740","6620","1.5","0","0","3","8","1740","0","2002","0","98065","47.526","-121.828","1560","5400"
"7701950060","20140729T000000","940000","4","2.5","3160","39960","1","0","0","3","10","3160","0","1980","0","98005","47.6418","-122.157","3900","36444"
"0205000310","20140624T000000","850000","4","3.5","3920","37122","2","0","0","3","10","3920","0","1996","0","98053","47.6316","-121.988","2550","32647"
"0920069053","20140917T000000","201000","3","1","960","15273","1","0","0","4","7","960","0","1963","0","98022","47.238","-122.039","1930","51400"
"3905080310","20140806T000000","509950","3","2.5","1880","4668","2","0","0","3","8","1880","0","1993","0","98029","47.5666","-121.999","2060","4668"
"3127200036","20140728T000000","590000","3","2.5","1990","8325","2","0","0","4","8","1310","680","1997","0","98034","47.705","-122.201","2450","10606"
"0123039128","20140904T000000","325000","4","1","1400","9384","1.5","0","0","4","6","1400","0","1948","0","98106","47.5166","-122.361","1600","8432"
"3589500260","20141111T000000","550000","4","2","2100","4500","1","0","0","5","7","1060","1040","1924","0","98105","47.6699","-122.317","1920","3900"
"0114100354","20141212T000000","249000","3","1","1090","10296","1","0","0","4","6","1090","0","1950","0","98028","47.7743","-122.26","1910","10296"
"8651610240","20141119T000000","839900","4","2.5","3420","7462","2","0","0","3","9","3420","0","2002","0","98074","47.6388","-122.064","3080","8031"
"1237500105","20141113T000000","760000","4","2.5","2850","11000","2","0","0","3","8","2850","0","1998","0","98052","47.6759","-122.161","1720","11000"
"4353700200","20141203T000000","501000","2","1.75","1810","7523","1","0","0","3","8","1170","640","1962","1980","98027","47.5695","-122.087","2090","7523"
"3425069083","20140625T000000","1005000","4","4.5","4225","284011","2","0","0","4","11","4225","0","1985","0","98074","47.6118","-122.024","2870","14576"
"6882200140","20140930T000000","275000","3","1.5","1030","7184","1","0","0","4","7","1030","0","1968","0","98056","47.5069","-122.189","1330","7262"
"3579000370","20150320T000000","448500","3","2.25","1830","7943","2","0","0","3","8","1830","0","1985","0","98028","47.7466","-122.249","2100","8070"
"2623029078","20140603T000000","437000","5","2","2120","137565","1.5","0","0","3","7","2120","0","1913","0","98070","47.4558","-122.507","2120","157123"
"1066100260","20140620T000000","681500","5","2.75","3260","11700","1","0","0","3","8","1630","1630","1964","0","98008","47.6169","-122.104","2860","11700"
"1330910370","20141020T000000","897500","4","3","4370","217882","2","0","0","3","10","4370","0","1984","0","98053","47.6573","-122.034","2430","35096"
"0011520370","20141229T000000","738000","3","2.5","2620","9112","2","0","0","3","9","2620","0","1995","0","98052","47.6972","-122.116","2620","9067"
"7732500700","20141126T000000","832500","4","2.5","3450","35100","2","0","0","3","10","3450","0","1987","0","98052","47.7302","-122.106","3110","35894"
"7852150200","20140923T000000","389950","3","2.5","1700","6396","2","0","0","3","7","1700","0","2003","0","98065","47.5333","-121.87","1700","4444"
"1250200765","20140714T000000","350000","3","2.25","1322","1796","2","0","0","3","8","1087","235","2005","0","98144","47.5976","-122.298","1690","2025"
"3275300270","20140708T000000","250000","3","1.75","1140","10400","1","0","0","4","7","1140","0","1983","0","98003","47.2598","-122.311","1280","9800"
"7548300751","20150430T000000","370000","2","1.5","1280","2096","2","0","0","3","7","1080","200","2007","0","98144","47.5872","-122.308","1340","7452"
